Date time,Automatic Weather Station,Air Temperature(degree Celsius)
202308070910,The Peak,28.3
202308070910,The Peak,28.3
202308070910,The Peak,28.3
202308070920,The Peak,28.4
202308070920,The Peak,28.4
202308070920,The Peak,28.4
202308070920,The Peak,28.4
202308070920,The Peak,28.4
202308070920,The Peak,28.4
202308070930,The Peak,28.2
202308070930,The Peak,28.2
202308070930,The Peak,28.2
202308070930,The Peak,28.2
202308070930,The Peak,28.2
202308070930,The Peak,28.2
202308070940,The Peak,27.8
202308070940,The Peak,27.8
202308070940,The Peak,27.8
202308070940,The Peak,27.8
202308070940,The Peak,27.8
202308070940,The Peak,27.8
202308070940,The Peak,27.8
202308070950,The Peak,28.4
202308070950,The Peak,28.4
202308070950,The Peak,28.4
202308070950,The Peak,28.4
202308070950,The Peak,28.4
202308070950,The Peak,28.4
202308070950,The Peak,28.4
202308071000,The Peak,27.7
202308071000,The Peak,27.7
202308071000,The Peak,27.7
202308071000,The Peak,27.7
202308071000,The Peak,27.7
202308071010,The Peak,27.0
202308071010,The Peak,27.0
202308071010,The Peak,27.0
202308071010,The Peak,27.0
202308071010,The Peak,27.0
202308071020,The Peak,26.5
202308071020,The Peak,26.5
202308071020,The Peak,26.5
202308071020,The Peak,26.5
202308071020,The Peak,26.5
202308071030,The Peak,25.4
202308071030,The Peak,25.4
202308071030,The Peak,25.4
202308071030,The Peak,25.4
202308071030,The Peak,25.4
202308071040,The Peak,25.3
202308071040,The Peak,25.3
202308071040,The Peak,25.3
202308071050,The Peak,25.2
202308071050,The Peak,25.2
202308071050,The Peak,25.2
202308071100,The Peak,25.6
202308071100,The Peak,25.6
202308071100,The Peak,25.6
202308071100,The Peak,25.6
202308071110,The Peak,26.6
202308071110,The Peak,26.6
202308071120,The Peak,26.6
202308071120,The Peak,26.6
202308071120,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071130,The Peak,26.6
202308071140,The Peak,26.1
202308071140,The Peak,26.1
202308071140,The Peak,26.1
202308071140,The Peak,26.1
202308071140,The Peak,26.1
202308071140,The Peak,26.1
202308071140,The Peak,26.1
202308071150,The Peak,
202308071150,The Peak,
202308071150,The Peak,
202308071150,The Peak,
202308071200,The Peak,
202308071200,The Peak,
202308071200,The Peak,
202308071210,The Peak,
202308071210,The Peak,
202308071210,The Peak,
202308071210,The Peak,
202308071210,The Peak,
202308071210,The Peak,
202308071220,The Peak,
202308071220,The Peak,
202308071220,The Peak,
202308071220,The Peak,
202308071220,The Peak,
202308071230,The Peak,
202308071230,The Peak,
202308071230,The Peak,
202308071230,The Peak,
202308071230,The Peak,
202308071230,The Peak,
202308071240,The Peak,
202308071240,The Peak,
202308071240,The Peak,
202308071240,The Peak,
202308071240,The Peak,
202308071240,The Peak,
202308071250,The Peak,
202308071250,The Peak,
202308071250,The Peak,
202308071250,The Peak,
202308071250,The Peak,
202308071300,The Peak,
202308071300,The Peak,
202308071300,The Peak,
202308071300,The Peak,
202308071310,The Peak,
202308071320,The Peak,
202308071320,The Peak,
202308071320,The Peak,
202308071320,The Peak,
202308071320,The Peak,
202308071320,The Peak,
202308071330,The Peak,
202308071330,The Peak,
202308071330,The Peak,
202308071330,The Peak,
202308071340,The Peak,
202308071340,The Peak,
202308071340,The Peak,
202308071350,The Peak,
202308071350,The Peak,
202308071350,The Peak,
202308071400,The Peak,27.7
202308071400,The Peak,27.7
202308071400,The Peak,27.7
202308071400,The Peak,27.7
202308071400,The Peak,27.7
202308071410,The Peak,27.7
202308071410,The Peak,27.7
202308071410,The Peak,27.7
202308071410,The Peak,27.7
202308071410,The Peak,27.7
202308071410,The Peak,27.7
202308071410,The Peak,27.7
202308071420,The Peak,27.6
202308071420,The Peak,27.6
202308071420,The Peak,27.6
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071430,The Peak,28.2
202308071440,The Peak,28.6
202308071440,The Peak,28.6
202308071440,The Peak,28.6
202308071450,The Peak,28.1
202308071450,The Peak,28.1
202308071450,The Peak,28.1
202308071450,The Peak,28.1
202308071500,The Peak,27.8
202308071500,The Peak,27.8
202308071500,The Peak,27.8
202308071510,The Peak,27.8
202308071510,The Peak,27.8
202308071510,The Peak,27.8
202308071510,The Peak,27.8
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071520,The Peak,28.4
202308071530,The Peak,28.0
202308071530,The Peak,28.0
202308071530,The Peak,28.0
202308071530,The Peak,28.0
202308071530,The Peak,28.0
202308071530,The Peak,28.0
202308071530,The Peak,28.0
202308071540,The Peak,28.1
202308071540,The Peak,28.1
202308071540,The Peak,28.1
202308071540,The Peak,28.1
202308071540,The Peak,28.1
202308071540,The Peak,28.1
202308071540,The Peak,28.1
202308071550,The Peak,28.3
202308071550,The Peak,28.3
202308071550,The Peak,28.3
202308071550,The Peak,28.3
202308071550,The Peak,28.3
202308071600,The Peak,27.9
202308071600,The Peak,27.9
202308071600,The Peak,27.9
202308071600,The Peak,27.9
202308071610,The Peak,27.5
202308071610,The Peak,27.5
202308071610,The Peak,27.5
202308071610,The Peak,27.5
202308071610,The Peak,27.5
202308071620,The Peak,27.4
202308071620,The Peak,27.4
202308071620,The Peak,27.4
202308071620,The Peak,27.4
202308071620,The Peak,27.4
202308071630,The Peak,27.7
202308071630,The Peak,27.7
202308071630,The Peak,27.7
202308071640,The Peak,27.5
202308071640,The Peak,27.5
202308071650,The Peak,27.4
202308071650,The Peak,27.4
202308071650,The Peak,27.4
202308071700,The Peak,27.7
202308071700,The Peak,27.7
202308071700,The Peak,27.7
202308071700,The Peak,27.7
202308071710,The Peak,27.6
202308071710,The Peak,27.6
202308071710,The Peak,27.6
202308071710,The Peak,27.6
202308071720,The Peak,27.3
202308071720,The Peak,27.3
202308071720,The Peak,27.3
202308071720,The Peak,27.3
202308071720,The Peak,27.3
202308071730,The Peak,27.2
202308071730,The Peak,27.2
202308071730,The Peak,27.2
202308071730,The Peak,27.2
202308071730,The Peak,27.2
202308071740,The Peak,27.3
202308071740,The Peak,27.3
202308071740,The Peak,27.3
202308071740,The Peak,27.3
202308071750,The Peak,27.0
202308071750,The Peak,27.0
202308071750,The Peak,27.0
202308071750,The Peak,27.0
202308071750,The Peak,27.0
202308071800,The Peak,26.9
202308071800,The Peak,26.9
202308071800,The Peak,26.9
202308071800,The Peak,26.9
202308071810,The Peak,26.8
202308071810,The Peak,26.8
202308071810,The Peak,26.8
202308071820,The Peak,26.7
202308071820,The Peak,26.7
202308071820,The Peak,26.7
202308071820,The Peak,26.7
202308071820,The Peak,26.7
202308071820,The Peak,26.7
202308071820,The Peak,26.7
202308071830,The Peak,26.5
202308071830,The Peak,26.5
202308071840,The Peak,26.4
202308071840,The Peak,26.4
202308071840,The Peak,26.4
202308071840,The Peak,26.4
202308071850,The Peak,26.4
202308071850,The Peak,26.4
202308071850,The Peak,26.4
202308071850,The Peak,26.4
202308071850,The Peak,26.4
202308071850,The Peak,26.4
202308071900,The Peak,26.3
202308071900,The Peak,26.3
202308071900,The Peak,26.3
202308071900,The Peak,26.3
202308071910,The Peak,26.1
202308071910,The Peak,26.1
202308071910,The Peak,26.1
202308071910,The Peak,26.1
202308071910,The Peak,26.1
202308071910,The Peak,26.1
202308071920,The Peak,26.1
202308071920,The Peak,26.1
202308071920,The Peak,26.1
202308071920,The Peak,26.1
202308071920,The Peak,26.1
202308071920,The Peak,26.1
202308071930,The Peak,26.0
202308071930,The Peak,26.0
202308071930,The Peak,26.0
202308071940,The Peak,26.0
202308071940,The Peak,26.0
202308071940,The Peak,26.0
202308071940,The Peak,26.0
202308071940,The Peak,26.0
202308071950,The Peak,26.1
202308071950,The Peak,26.1
202308071950,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072000,The Peak,26.1
202308072010,The Peak,26.1
202308072010,The Peak,26.1
202308072010,The Peak,26.1
202308072010,The Peak,26.1
202308072020,The Peak,26.1
202308072020,The Peak,26.1
202308072020,The Peak,26.1
202308072020,The Peak,26.1
202308072020,The Peak,26.1
202308072020,The Peak,26.1
202308072020,The Peak,26.1
202308072030,The Peak,26.1
202308072030,The Peak,26.1
202308072030,The Peak,26.1
202308072030,The Peak,26.1
202308072040,The Peak,26.1
202308072040,The Peak,26.1
202308072040,The Peak,26.1
202308072040,The Peak,26.1
202308072040,The Peak,26.1
202308072040,The Peak,26.1
202308072050,The Peak,26.0
202308072050,The Peak,26.0
202308072050,The Peak,26.0
202308072050,The Peak,26.0
202308072050,The Peak,26.0
202308072100,The Peak,26.1
202308072100,The Peak,26.1
202308072100,The Peak,26.1
202308072100,The Peak,26.1
202308072110,The Peak,26.1
202308072120,The Peak,26.1
202308072120,The Peak,26.1
202308072120,The Peak,26.1
202308072120,The Peak,26.1
202308072130,The Peak,26.0
202308072130,The Peak,26.0
202308072130,The Peak,26.0
202308072140,The Peak,26.1
202308072140,The Peak,26.1
202308072150,The Peak,26.1
202308072150,The Peak,26.1
202308072150,The Peak,26.1
202308072150,The Peak,26.1
202308072150,The Peak,26.1
202308072200,The Peak,26.1
202308072200,The Peak,26.1
202308072200,The Peak,26.1
202308072210,The Peak,26.1
202308072210,The Peak,26.1
202308072210,The Peak,26.1
202308072220,The Peak,26.1
202308072220,The Peak,26.1
202308072220,The Peak,26.1
202308072220,The Peak,26.1
202308072220,The Peak,26.1
202308072220,The Peak,26.1
202308072230,The Peak,26.1
202308072230,The Peak,26.1
202308072230,The Peak,26.1
202308072230,The Peak,26.1
202308072240,The Peak,26.1
202308072240,The Peak,26.1
202308072240,The Peak,26.1
202308072240,The Peak,26.1
202308072240,The Peak,26.1
202308072250,The Peak,26.0
202308072250,The Peak,26.0
202308072250,The Peak,26.0
202308072250,The Peak,26.0
202308072250,The Peak,26.0
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072300,The Peak,25.9
202308072310,The Peak,25.9
202308072310,The Peak,25.9
202308072310,The Peak,25.9
202308072310,The Peak,25.9
202308072320,The Peak,25.9
202308072320,The Peak,25.9
202308072320,The Peak,25.9
202308072320,The Peak,25.9
202308072320,The Peak,25.9
202308072330,The Peak,25.8
202308072330,The Peak,25.8
202308072330,The Peak,25.8
202308072330,The Peak,25.8
202308072340,The Peak,25.8
202308072340,The Peak,25.8
202308072340,The Peak,25.8
202308072350,The Peak,25.8
202308072350,The Peak,25.8
202308080000,The Peak,25.7
202308080000,The Peak,25.7
202308080000,The Peak,25.7
202308080000,The Peak,25.7
202308080000,The Peak,25.7
202308080000,The Peak,25.7
202308080000,The Peak,25.7
202308080010,The Peak,25.6
202308080010,The Peak,25.6
202308080010,The Peak,25.6
202308080010,The Peak,25.6
202308080020,The Peak,25.6
202308080020,The Peak,25.6
202308080020,The Peak,25.6
202308080020,The Peak,25.6
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080030,The Peak,25.7
202308080040,The Peak,25.6
202308080040,The Peak,25.6
202308080040,The Peak,25.6
202308080040,The Peak,25.6
202308080050,The Peak,25.7
202308080050,The Peak,25.7
202308080050,The Peak,25.7
202308080100,The Peak,25.7
202308080100,The Peak,25.7
202308080100,The Peak,25.7
202308080110,The Peak,25.7
202308080110,The Peak,25.7
202308080110,The Peak,25.7
202308080120,The Peak,25.7
202308080120,The Peak,25.7
202308080120,The Peak,25.7
202308080120,The Peak,25.7
202308080120,The Peak,25.7
202308080120,The Peak,25.7
202308080130,The Peak,25.6
202308080130,The Peak,25.6
202308080130,The Peak,25.6
202308080140,The Peak,25.7
202308080140,The Peak,25.7
202308080140,The Peak,25.7
202308080140,The Peak,25.7
202308080140,The Peak,25.7
202308080150,The Peak,25.6
202308080150,The Peak,25.6
202308080150,The Peak,25.6
202308080200,The Peak,25.6
202308080200,The Peak,25.6
202308080200,The Peak,25.6
202308080200,The Peak,25.6
202308080210,The Peak,25.6
202308080210,The Peak,25.6
202308080210,The Peak,25.6
202308080220,The Peak,25.6
202308080220,The Peak,25.6
202308080220,The Peak,25.6
202308080220,The Peak,25.6
202308080220,The Peak,25.6
202308080220,The Peak,25.6
202308080220,The Peak,25.6
202308080230,The Peak,25.5
202308080230,The Peak,25.5
202308080230,The Peak,25.5
202308080230,The Peak,25.5
202308080240,The Peak,25.5
202308080240,The Peak,25.5
202308080240,The Peak,25.5
202308080240,The Peak,25.5
202308080240,The Peak,25.5
202308080240,The Peak,25.5
202308080240,The Peak,25.5
202308080250,The Peak,25.5
202308080250,The Peak,25.5
202308080250,The Peak,25.5
202308080300,The Peak,25.4
202308080300,The Peak,25.4
202308080300,The Peak,25.4
202308080300,The Peak,25.4
202308080300,The Peak,25.4
202308080310,The Peak,25.4
202308080310,The Peak,25.4
202308080310,The Peak,25.4
202308080310,The Peak,25.4
202308080310,The Peak,25.4
202308080310,The Peak,25.4
202308080310,The Peak,25.4
202308080320,The Peak,25.4
202308080320,The Peak,25.4
202308080320,The Peak,25.4
202308080320,The Peak,25.4
202308080320,The Peak,25.4
202308080320,The Peak,25.4
202308080330,The Peak,25.5
202308080330,The Peak,25.5
202308080330,The Peak,25.5
202308080330,The Peak,25.5
202308080330,The Peak,25.5
202308080340,The Peak,25.6
202308080340,The Peak,25.6
202308080340,The Peak,25.6
202308080340,The Peak,25.6
202308080340,The Peak,25.6
202308080340,The Peak,25.6
202308080340,The Peak,25.6
202308080350,The Peak,25.6
202308080350,The Peak,25.6
202308080350,The Peak,25.6
202308080350,The Peak,25.6
202308080400,The Peak,25.5
202308080400,The Peak,25.5
202308080400,The Peak,25.5
202308080400,The Peak,25.5
202308080400,The Peak,25.5
202308080410,The Peak,25.5
202308080410,The Peak,25.5
202308080410,The Peak,25.5
202308080410,The Peak,25.5
202308080410,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080420,The Peak,25.5
202308080430,The Peak,25.6
202308080430,The Peak,25.6
202308080430,The Peak,25.6
202308080430,The Peak,25.6
202308080430,The Peak,25.6
202308080430,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080440,The Peak,25.6
202308080450,The Peak,25.5
202308080450,The Peak,25.5
202308080450,The Peak,25.5
202308080450,The Peak,25.5
202308080500,The Peak,25.5
202308080500,The Peak,25.5
202308080500,The Peak,25.5
202308080500,The Peak,25.5
202308080500,The Peak,25.5
202308080510,The Peak,
202308080510,The Peak,
202308080510,The Peak,
202308080510,The Peak,
202308080520,The Peak,
202308080520,The Peak,
202308080520,The Peak,
202308080520,The Peak,
202308080530,The Peak,25.5
202308080530,The Peak,25.5
202308080530,The Peak,25.5
202308080530,The Peak,25.5
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080540,The Peak,25.6
202308080550,The Peak,25.5
202308080550,The Peak,25.5
202308080550,The Peak,25.5
202308080550,The Peak,25.5
202308080600,The Peak,25.5
202308080600,The Peak,25.5
202308080600,The Peak,25.5
202308080600,The Peak,25.5
202308080600,The Peak,25.5
202308080600,The Peak,25.5
202308080600,The Peak,25.5
202308080610,The Peak,25.5
202308080610,The Peak,25.5
202308080610,The Peak,25.5
202308080610,The Peak,25.5
202308080610,The Peak,25.5
202308080620,The Peak,25.5
202308080620,The Peak,25.5
202308080620,The Peak,25.5
202308080620,The Peak,25.5
202308080620,The Peak,25.5
202308080620,The Peak,25.5
202308080630,The Peak,25.6
202308080630,The Peak,25.6
202308080630,The Peak,25.6
202308080630,The Peak,25.6
202308080630,The Peak,25.6
202308080630,The Peak,25.6
202308080630,The Peak,25.6
202308080640,The Peak,25.6
202308080640,The Peak,25.6
202308080640,The Peak,25.6
202308080650,The Peak,25.7
202308080650,The Peak,25.7
202308080650,The Peak,25.7
202308080650,The Peak,25.7
202308080700,The Peak,25.7
202308080700,The Peak,25.7
202308080700,The Peak,25.7
202308080700,The Peak,25.7
202308080710,The Peak,25.8
202308080710,The Peak,25.8
202308080710,The Peak,25.8
202308080710,The Peak,25.8
202308080720,The Peak,25.8
202308080720,The Peak,25.8
202308080720,The Peak,25.8
202308080720,The Peak,25.8
202308080720,The Peak,25.8
202308080720,The Peak,25.8
202308080730,The Peak,25.8
202308080730,The Peak,25.8
202308080730,The Peak,25.8
202308080730,The Peak,25.8
202308080730,The Peak,25.8
202308080730,The Peak,25.8
202308080740,The Peak,25.9
202308080740,The Peak,25.9
202308080740,The Peak,25.9
202308080740,The Peak,25.9
202308080750,The Peak,26.1
202308080750,The Peak,26.1
202308080750,The Peak,26.1
202308080750,The Peak,26.1
202308080750,The Peak,26.1
202308080750,The Peak,26.1
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080800,The Peak,26.3
202308080830,The Peak,26.1
202308080830,The Peak,26.1
202308080830,The Peak,26.1
202308080830,The Peak,26.1
202308080830,The Peak,26.1
202308080840,The Peak,26.5
202308080840,The Peak,26.5
202308080840,The Peak,26.5
202308080840,The Peak,26.5
202308080850,The Peak,27.8
202308080850,The Peak,27.8
202308080850,The Peak,27.8
202308080850,The Peak,27.8
202308080850,The Peak,27.8
202308080900,The Peak,28.3
202308080900,The Peak,28.3
202308080900,The Peak,28.3
202308080900,The Peak,28.3
202308080900,The Peak,28.3
202308080900,The Peak,28.3
202308080900,The Peak,28.3
202308080910,The Peak,28.2
202308080910,The Peak,28.2
202308080910,The Peak,28.2
202308080910,The Peak,28.2
202308080910,The Peak,28.2
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080920,The Peak,28.1
202308080930,The Peak,28.2
202308080930,The Peak,28.2
202308080930,The Peak,28.2
202308080930,The Peak,28.2
202308080930,The Peak,28.2
202308080930,The Peak,28.2
202308080940,The Peak,28.0
202308080940,The Peak,28.0
202308080950,The Peak,28.1
202308080950,The Peak,28.1
202308080950,The Peak,28.1
202308080950,The Peak,28.1
202308080950,The Peak,28.1
202308081000,The Peak,28.5
202308081000,The Peak,28.5
202308081000,The Peak,28.5
202308081000,The Peak,28.5
202308081010,The Peak,29.1
202308081010,The Peak,29.1
202308081010,The Peak,29.1
202308081010,The Peak,29.1
202308081010,The Peak,29.1
202308081010,The Peak,29.1
202308081020,The Peak,29.1
202308081020,The Peak,29.1
202308081020,The Peak,29.1
202308081020,The Peak,29.1
202308081020,The Peak,29.1
202308081020,The Peak,29.1
202308081020,The Peak,29.1
202308081030,The Peak,29.3
202308081030,The Peak,29.3
202308081030,The Peak,29.3
202308081030,The Peak,29.3
202308081030,The Peak,29.3
202308081040,The Peak,29.0
202308081040,The Peak,29.0
202308081040,The Peak,29.0
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081050,The Peak,29.1
202308081100,The Peak,29.1
202308081100,The Peak,29.1
202308081100,The Peak,29.1
202308081100,The Peak,29.1
202308081100,The Peak,29.1
202308081110,The Peak,29.7
202308081110,The Peak,29.7
202308081110,The Peak,29.7
202308081110,The Peak,29.7
202308081110,The Peak,29.7
202308081110,The Peak,29.7
202308081120,The Peak,29.1
202308081120,The Peak,29.1
202308081120,The Peak,29.1
202308081120,The Peak,29.1
202308081120,The Peak,29.1
202308081120,The Peak,29.1
202308081120,The Peak,29.1
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081130,The Peak,29.2
202308081140,The Peak,28.5
202308081140,The Peak,28.5
202308081140,The Peak,28.5
202308081140,The Peak,28.5
202308081150,The Peak,28.7
202308081150,The Peak,28.7
202308081200,The Peak,28.7
202308081200,The Peak,28.7
202308081200,The Peak,28.7
202308081200,The Peak,28.7
202308081210,The Peak,28.6
202308081210,The Peak,28.6
202308081210,The Peak,28.6
202308081210,The Peak,28.6
202308081220,The Peak,28.2
202308081230,The Peak,28.5
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081240,The Peak,28.7
202308081250,The Peak,29.4
202308081250,The Peak,29.4
202308081250,The Peak,29.4
202308081300,The Peak,29.4
202308081300,The Peak,29.4
202308081300,The Peak,29.4
202308081300,The Peak,29.4
202308081310,The Peak,29.6
202308081310,The Peak,29.6
202308081310,The Peak,29.6
202308081310,The Peak,29.6
202308081310,The Peak,29.6
202308081320,The Peak,29.5
202308081320,The Peak,29.5
202308081320,The Peak,29.5
202308081320,The Peak,29.5
202308081320,The Peak,29.5
202308081330,The Peak,29.4
202308081330,The Peak,29.4
202308081330,The Peak,29.4
202308081330,The Peak,29.4
202308081330,The Peak,29.4
202308081340,The Peak,29.6
202308081340,The Peak,29.6
202308081340,The Peak,29.6
202308081340,The Peak,29.6
202308081350,The Peak,29.0
202308081350,The Peak,29.0
202308081350,The Peak,29.0
202308081350,The Peak,29.0
202308081350,The Peak,29.0
202308081350,The Peak,29.0
202308081400,The Peak,28.6
202308081400,The Peak,28.6
202308081400,The Peak,28.6
202308081400,The Peak,28.6
202308081400,The Peak,28.6
202308081410,The Peak,28.2
202308081410,The Peak,28.2
202308081410,The Peak,28.2
202308081410,The Peak,28.2
202308081410,The Peak,28.2
202308081420,The Peak,27.5
202308081420,The Peak,27.5
202308081420,The Peak,27.5
202308081420,The Peak,27.5
202308081430,The Peak,27.7
202308081430,The Peak,27.7
202308081430,The Peak,27.7
202308081440,The Peak,27.8
202308081440,The Peak,27.8
202308081440,The Peak,27.8
202308081450,The Peak,27.9
202308081450,The Peak,27.9
202308081450,The Peak,27.9
202308081450,The Peak,27.9
202308081500,The Peak,27.7
202308081500,The Peak,27.7
202308081500,The Peak,27.7
202308081500,The Peak,27.7
202308081500,The Peak,27.7
202308081510,The Peak,27.8
202308081520,The Peak,28.1
202308081520,The Peak,28.1
202308081520,The Peak,28.1
202308081520,The Peak,28.1
202308081520,The Peak,28.1
202308081530,The Peak,28.0
202308081530,The Peak,28.0
202308081530,The Peak,28.0
202308081540,The Peak,27.7
202308081540,The Peak,27.7
202308081540,The Peak,27.7
202308081540,The Peak,27.7
202308081550,The Peak,27.6
202308081550,The Peak,27.6
202308081550,The Peak,27.6
202308081600,The Peak,27.5
202308081600,The Peak,27.5
202308081600,The Peak,27.5
202308081600,The Peak,27.5
202308081600,The Peak,27.5
202308081600,The Peak,27.5
202308081610,The Peak,27.6
202308081610,The Peak,27.6
202308081610,The Peak,27.6
202308081610,The Peak,27.6
202308081610,The Peak,27.6
202308081610,The Peak,27.6
202308081610,The Peak,27.6
202308081620,The Peak,27.6
202308081620,The Peak,27.6
202308081620,The Peak,27.6
202308081620,The Peak,27.6
202308081630,The Peak,27.4
202308081630,The Peak,27.4
202308081630,The Peak,27.4
202308081630,The Peak,27.4
202308081630,The Peak,27.4
202308081640,The Peak,27.2
202308081640,The Peak,27.2
202308081640,The Peak,27.2
202308081640,The Peak,27.2
202308081650,The Peak,27.2
202308081650,The Peak,27.2
202308081650,The Peak,27.2
202308081650,The Peak,27.2
202308081650,The Peak,27.2
202308081650,The Peak,27.2
202308081700,The Peak,27.2
202308081700,The Peak,27.2
202308081700,The Peak,27.2
202308081700,The Peak,27.2
202308081710,The Peak,27.3
202308081710,The Peak,27.3
202308081710,The Peak,27.3
202308081710,The Peak,27.3
202308081720,The Peak,27.3
202308081720,The Peak,27.3
202308081720,The Peak,27.3
202308081720,The Peak,27.3
202308081720,The Peak,27.3
202308081720,The Peak,27.3
202308081730,The Peak,27.2
202308081730,The Peak,27.2
202308081730,The Peak,27.2
202308081730,The Peak,27.2
202308081740,The Peak,27.1
202308081740,The Peak,27.1
202308081740,The Peak,27.1
202308081740,The Peak,27.1
202308081740,The Peak,27.1
202308081750,The Peak,27.1
202308081750,The Peak,27.1
202308081750,The Peak,27.1
202308081750,The Peak,27.1
202308081750,The Peak,27.1
202308081750,The Peak,27.1
202308081750,The Peak,27.1
202308081800,The Peak,27.1
202308081800,The Peak,27.1
202308081800,The Peak,27.1
202308081800,The Peak,27.1
202308081810,The Peak,27.1
202308081810,The Peak,27.1
202308081810,The Peak,27.1
202308081810,The Peak,27.1
202308081810,The Peak,27.1
202308081810,The Peak,27.1
202308081820,The Peak,27.1
202308081820,The Peak,27.1
202308081820,The Peak,27.1
202308081820,The Peak,27.1
202308081820,The Peak,27.1
202308081820,The Peak,27.1
202308081830,The Peak,26.8
202308081830,The Peak,26.8
202308081830,The Peak,26.8
202308081830,The Peak,26.8
202308081840,The Peak,26.6
202308081840,The Peak,26.6
202308081840,The Peak,26.6
202308081840,The Peak,26.6
202308081840,The Peak,26.6
202308081840,The Peak,26.6
202308081840,The Peak,26.6
202308081850,The Peak,26.4
202308081850,The Peak,26.4
202308081850,The Peak,26.4
202308081850,The Peak,26.4
202308081850,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081900,The Peak,26.4
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081910,The Peak,26.2
202308081920,The Peak,26.1
202308081920,The Peak,26.1
202308081920,The Peak,26.1
202308081930,The Peak,26.0
202308081930,The Peak,26.0
202308081930,The Peak,26.0
202308081930,The Peak,26.0
202308081930,The Peak,26.0
202308081930,The Peak,26.0
202308081940,The Peak,26.0
202308081940,The Peak,26.0
202308081940,The Peak,26.0
202308081940,The Peak,26.0
202308081940,The Peak,26.0
202308081940,The Peak,26.0
202308081950,The Peak,26.0
202308081950,The Peak,26.0
202308081950,The Peak,26.0
202308081950,The Peak,26.0
202308081950,The Peak,26.0
202308082000,The Peak,26.0
202308082000,The Peak,26.0
202308082000,The Peak,26.0
202308082000,The Peak,26.0
202308082000,The Peak,26.0
202308082010,The Peak,26.0
202308082010,The Peak,26.0
202308082020,The Peak,26.0
