time_id,temperature
0,30.003499999999992
1,29.99774999999999
2,29.99199999999999
3,29.99199999999999
4,29.99199999999999
5,29.991999999999983
6,29.991999999999983
7,29.991999999999983
8,29.991999999999983
9,29.991999999999983
10,29.991999999999983
11,29.986249999999984
12,29.980499999999985
13,29.980499999999985
14,29.980499999999985
15,29.980499999999985
16,29.980499999999996
17,29.968999999999994
18,29.9575
19,29.946000000000005
20,29.934500000000007
21,29.923000000000012
22,29.911500000000018
23,29.900000000000023
24,29.88850000000003
25,29.87700000000003
26,29.865500000000036
27,29.854000000000042
28,29.842500000000047
29,29.831000000000053
30,29.819500000000055
31,29.813750000000063
32,29.808000000000067
33,29.802250000000072
34,29.796500000000076
35,29.79075000000008
36,29.785000000000082
37,29.785000000000082
38,29.785000000000082
39,29.785000000000082
40,29.785000000000082
41,29.785000000000082
42,29.785000000000082
43,29.785000000000082
44,29.785000000000082
45,29.779250000000083
46,29.77350000000008
47,29.76775000000008
48,29.76200000000008
49,29.75625000000007
50,29.750500000000066
51,29.744750000000067
52,29.73900000000007
53,29.733250000000066
54,29.727500000000067
55,29.721750000000064
56,29.716000000000065
57,29.710250000000066
58,29.704500000000063
59,29.698750000000064
60,29.693000000000062
61,29.69300000000005
62,29.69300000000004
63,29.68725000000004
64,29.68150000000004
65,29.687250000000027
66,29.69300000000002
67,29.69300000000002
68,29.69300000000002
69,29.69300000000003
70,29.69300000000003
71,29.698750000000018
72,29.704500000000007
73,29.716000000000008
74,29.72750000000001
75,29.73900000000001
76,29.75050000000001
77,29.76200000000001
78,29.773500000000013
79,29.785000000000014
80,29.796500000000016
81,29.802250000000026
82,29.80800000000004
83,29.82525000000003
84,29.84250000000002
85,29.86550000000002
86,29.888500000000022
87,29.911500000000025
88,29.934500000000025
89,29.963250000000016
90,29.992000000000008
91,30.015000000000008
92,30.03800000000001
93,30.05525
94,30.07249999999999
95,30.08974999999998
96,30.10699999999997
97,30.12424999999996
98,30.14149999999995
99,30.152999999999953
100,30.164499999999954
101,30.181749999999944
102,30.198999999999934
103,30.221999999999934
104,30.244999999999937
105,30.25649999999994
106,30.267999999999937
107,30.27949999999994
108,30.29099999999994
109,30.29099999999994
110,30.29099999999994
111,30.30824999999995
112,30.325499999999966
113,30.35424999999998
114,30.382999999999992
115,30.411750000000005
116,30.44050000000002
117,30.498000000000026
118,30.555500000000052
119,30.65325000000005
120,30.751000000000044
121,30.866000000000053
122,30.981000000000062
123,31.09600000000005
124,31.211000000000034
125,31.343250000000033
126,31.475500000000032
127,31.58475000000003
128,31.694000000000027
129,31.797500000000014
130,31.901
131,31.975749999999994
132,32.050499999999985
133,32.119499999999974
134,32.188499999999955
135,32.257499999999936
136,32.32649999999992
137,32.3494999999999
138,32.37249999999985
139,32.37249999999985
140,32.37249999999985
141,32.33799999999983
142,32.3034999999998
143,32.25174999999981
144,32.19999999999982
145,32.15399999999981
146,32.10799999999981
147,32.10799999999981
148,32.10799999999981
149,32.130999999999815
150,32.15399999999981
151,32.17124999999983
152,32.18849999999984
153,32.21724999999983
154,32.245999999999825
155,32.26899999999982
156,32.291999999999824
157,32.343749999999865
158,32.3954999999999
159,32.4472499999999
160,32.49899999999989
161,32.55074999999992
162,32.602499999999964
163,32.65999999999999
164,32.717500000000015
165,32.74625000000001
166,32.775
167,32.775
168,32.775
169,32.76350000000002
170,32.752000000000045
171,32.74625000000001
172,32.740499999999976
173,32.72325000000001
174,32.70600000000004
175,32.683000000000035
176,32.66000000000004
177,32.619750000000025
178,32.57950000000001
179,32.539249999999996
180,32.49899999999998
181,32.45874999999997
182,32.41849999999995
183,32.38399999999992
184,32.3494999999999
185,32.31499999999992
186,32.28049999999994
187,32.26324999999993
188,32.24599999999991
189,32.222999999999914
190,32.19999999999991
191,32.18274999999994
192,32.16549999999997
193,32.136749999999935
194,32.107999999999905
195,32.07924999999991
196,32.05049999999992
197,32.01599999999994
198,31.98149999999996
199,31.929749999999967
200,31.877999999999975
201,31.83774999999996
202,31.797499999999946
203,31.739999999999963
204,31.682499999999983
205,31.619249999999965
206,31.555999999999948
207,31.486999999999945
208,31.41799999999994
209,31.348999999999933
210,31.279999999999927
211,31.21099999999992
212,31.141999999999918
213,31.072999999999958
214,31.003999999999998
215,30.94074999999998
216,30.877499999999962
217,30.819999999999936
218,30.76249999999991
219,30.716499999999904
220,30.6704999999999
221,30.624499999999898
222,30.578499999999895
223,30.53824999999988
224,30.497999999999866
225,30.469249999999874
226,30.440499999999883
227,30.41174999999989
228,30.382999999999903
229,30.3599999999999
230,30.336999999999897
231,30.319749999999885
232,30.302499999999874
233,30.28524999999986
234,30.267999999999848
235,30.256499999999868
236,30.24499999999989
237,30.233499999999914
238,30.221999999999934
239,30.20474999999997
240,30.1875
241,30.164499999999997
242,30.141499999999997
243,30.124249999999982
244,30.10699999999997
245,30.08974999999996
246,30.072499999999945
247,30.055249999999933
248,30.03799999999992
249,30.020749999999907
250,30.003499999999896
251,29.99199999999987
252,29.980499999999846
253,29.974749999999812
254,29.968999999999777
255,29.963249999999743
256,29.95749999999971
257,29.963249999999654
258,29.968999999999596
259,29.96899999999955
260,29.968999999999504
261,29.974749999999496
262,29.980499999999484
263,29.99199999999946
264,30.00349999999944
265,30.00924999999943
266,30.014999999999418
267,30.020749999999406
268,30.026499999999395
269,30.032249999999387
270,30.037999999999375
271,30.037999999999375
272,30.037999999999375
273,30.037999999999375
274,30.037999999999375
275,30.037999999999375
276,30.037999999999375
277,30.032249999999387
278,30.026499999999395
279,30.026499999999395
280,30.026499999999395
281,30.026499999999395
282,30.026499999999395
283,30.020749999999406
284,30.014999999999418
285,30.00924999999943
286,30.00349999999944
287,29.99774999999945
288,29.99199999999946
289,29.986249999999472
290,29.980499999999484
291,29.974749999999496
292,29.968999999999504
293,29.957499999999527
294,29.94599999999955
295,29.93449999999957
296,29.922999999999593
297,29.905749999999625
298,29.88849999999966
299,29.87124999999969
300,29.853999999999722
301,29.836749999999757
302,29.81949999999979
303,29.802249999999823
304,29.784999999999854
305,29.773499999999878
306,29.761999999999897
307,29.744749999999932
308,29.727499999999964
309,29.704500000000007
310,29.68150000000005
311,29.658500000000096
312,29.63550000000014
313,29.61825000000017
314,29.601000000000205
315,29.583750000000236
316,29.566500000000268
317,29.55500000000029
318,29.543500000000314
319,29.532000000000334
320,29.520500000000357
321,29.509000000000377
322,29.4975000000004
323,29.486000000000423
324,29.474500000000443
325,29.463000000000466
326,29.451500000000486
327,29.445750000000498
328,29.44000000000051
329,29.44000000000051
330,29.44000000000051
331,29.44000000000051
332,29.44000000000051
333,29.44000000000051
334,29.44000000000051
335,29.44000000000051
336,29.44000000000051
337,29.43425000000052
338,29.428500000000533
339,29.42275000000054
340,29.417000000000552
341,29.411250000000564
342,29.405500000000576
343,29.399750000000587
344,29.394000000000595
345,29.388250000000607
346,29.38250000000062
347,29.37100000000055
348,29.35950000000048
349,29.35950000000048
350,29.35950000000048
351,29.35950000000048
352,29.35950000000048
353,29.371000000000457
354,29.382500000000437
355,29.399750000000402
356,29.41700000000037
357,29.440000000000328
358,29.463000000000285
359,29.49175000000023
360,29.520500000000176
361,29.54925000000012
362,29.578000000000067
363,29.606750000000012
364,29.635499999999958
365,29.66999999999989
366,29.704499999999825
367,29.761999999999897
368,29.81949999999997
369,29.853999999999907
370,29.88849999999984
371,29.928749999999855
372,29.96899999999987
373,29.986249999999835
374,30.003499999999804
375,30.055249999999795
376,30.10699999999979
377,30.210499999999776
378,30.31399999999976
379,30.434749999999802
380,30.555499999999846
381,30.68774999999987
382,30.81999999999989
383,30.957999999999902
384,31.09599999999991
385,31.216749999999955
386,31.3375
387,31.41799999999994
388,31.498499999999876
389,31.624999999999908
390,31.751499999999943
391,31.83199999999988
392,31.912499999999817
393,31.96424999999981
394,32.015999999999806
395,31.998749999999838
396,31.98149999999987
397,31.84924999999985
398,31.716999999999825
399,31.555999999999766
400,31.39499999999971
401,31.216749999999685
402,31.038499999999658
403,30.877499999999692
404,30.716499999999723
405,30.624499999999717
406,30.532499999999708
407,30.463499999999748
408,30.394499999999788
409,30.290999999999805
410,30.18749999999982
411,30.09549999999981
412,30.003499999999804
413,29.951749999999812
414,29.899999999999817
415,29.87699999999977
416,29.853999999999722
417,29.894249999999737
418,29.93449999999975
419,29.980499999999758
420,30.02649999999976
421,30.078249999999752
422,30.129999999999747
423,30.158749999999692
424,30.187499999999638
425,30.1587499999996
426,30.129999999999562
427,30.101249999999528
428,30.07249999999949
429,30.043749999999456
430,30.014999999999418
431,30.014999999999418
432,30.014999999999418
433,30.014999999999418
434,30.014999999999418
435,30.014999999999418
436,30.014999999999418
437,30.014999999999418
438,30.014999999999418
439,30.106999999999424
440,30.198999999999433
441,30.29099999999944
442,30.38299999999945
443,30.469249999999466
444,30.555499999999483
445,30.676249999999527
446,30.79699999999957
447,30.94074999999957
448,31.084499999999572
449,31.199499999999624
450,31.31449999999968
451,31.412249999999677
452,31.50999999999967
453,31.60774999999967
454,31.705499999999667
455,31.837749999999687
456,31.969999999999708
457,32.079249999999774
458,32.18849999999984
459,32.21149999999989
460,32.23449999999993
461,32.26899999999996
462,32.303499999999985
463,32.320749999999954
464,32.33799999999992
465,32.29774999999991
466,32.257499999999894
467,32.188499999999934
468,32.119499999999974
469,32.09649999999992
470,32.073499999999875
471,32.056249999999906
472,32.038999999999945
473,32.015999999999984
474,31.99300000000003
475,31.952750000000016
476,31.9125
477,31.889499999999952
478,31.866499999999906
479,31.820499999999903
480,31.774499999999897
481,31.71124999999993
482,31.647999999999957
483,31.613500000000023
484,31.579000000000086
485,31.55025000000005
486,31.521500000000014
487,31.49274999999998
488,31.463999999999942
489,31.41224999999995
490,31.360499999999956
491,31.314499999999953
492,31.26849999999995
493,31.216749999999955
494,31.164999999999964
495,31.090250000000015
496,31.015500000000067
497,30.946500000000107
498,30.877500000000147
499,30.820000000000164
500,30.76250000000018
501,30.69925000000012
502,30.63600000000006
503,30.567000000000007
504,30.497999999999955
505,30.440499999999975
506,30.382999999999992
507,30.33125
508,30.279500000000006
509,30.23924999999999
510,30.198999999999977
511,30.164499999999954
512,30.129999999999928
513,30.10699999999988
514,30.083999999999833
515,30.066749999999775
516,30.049499999999718
517,30.032249999999657
518,30.0149999999996
519,30.00349999999953
520,29.99199999999946
521,29.986249999999565
522,29.980499999999665
523,29.980499999999665
524,29.980499999999665
525,29.986249999999654
526,29.991999999999642
527,29.997749999999634
528,30.003499999999622
529,29.997749999999723
530,29.991999999999827
531,29.991999999999827
532,29.991999999999827
533,29.991999999999827
534,29.991999999999827
535,29.991999999999827
536,29.991999999999827
537,29.991999999999827
538,29.991999999999827
539,29.991999999999827
540,29.991999999999827
541,29.997749999999723
542,30.003499999999622
543,30.003499999999622
544,30.003499999999622
545,29.997749999999723
546,29.991999999999827
547,29.980499999999846
548,29.96899999999987
549,29.96324999999979
550,29.95749999999971
551,29.94599999999973
552,29.93449999999975
553,29.917249999999694
554,29.899999999999636
555,29.88274999999958
556,29.86549999999952
557,29.84824999999946
558,29.830999999999403
559,29.807999999999446
560,29.784999999999492
561,29.756249999999454
562,29.727499999999417
563,29.698749999999382
564,29.669999999999344
565,29.652749999999287
566,29.63549999999923
567,29.618249999999172
568,29.60099999999911
569,29.589499999999134
570,29.577999999999157
571,29.566499999999177
572,29.5549999999992
573,29.5492499999993
574,29.543499999999405
575,29.537749999999505
576,29.531999999999606
577,29.52049999999963
578,29.508999999999652
579,29.508999999999652
580,29.508999999999652
581,29.508999999999652
582,29.508999999999652
583,29.508999999999652
584,29.508999999999652
585,29.50324999999957
586,29.49749999999949
587,29.49749999999949
588,29.49749999999949
589,29.485999999999514
590,29.474499999999534
591,29.462999999999557
592,29.451499999999577
593,29.4399999999996
594,29.428499999999623
595,29.411249999999562
596,29.393999999999505
597,29.382499999999528
598,29.370999999999547
599,29.35374999999949
600,29.336499999999432
601,29.330749999999533
602,29.324999999999637
603,29.324999999999637
604,29.324999999999637
605,29.324999999999637
606,29.324999999999637
607,29.319249999999737
608,29.31349999999984
609,29.31349999999984
610,29.31349999999984
611,29.31349999999984
612,29.31349999999984
613,29.319249999999737
614,29.324999999999637
615,29.336499999999614
616,29.347999999999594
617,29.35374999999967
618,29.359499999999752
619,29.365249999999833
620,29.370999999999913
621,29.370999999999913
622,29.370999999999913
623,29.365250000000014
624,29.359500000000118
625,29.35375000000022
626,29.34800000000032
627,29.35375000000022
628,29.359500000000118
629,29.359500000000118
630,29.359500000000118
631,29.359500000000118
632,29.359500000000118
633,29.35375000000022
634,29.34800000000032
635,29.342250000000423
636,29.336500000000523
637,29.342250000000423
638,29.34800000000032
639,29.35375000000022
640,29.359500000000118
641,29.371000000000095
642,29.38250000000007
643,29.39400000000005
644,29.40550000000003
645,29.422749999999905
646,29.43999999999978
647,29.45149999999976
648,29.462999999999738
649,29.480249999999614
650,29.49749999999949
651,29.520499999999448
652,29.543499999999405
653,29.57799999999934
654,29.612499999999272
655,29.658499999999187
656,29.704499999999097
657,29.74474999999911
658,29.784999999999126
659,29.82524999999914
660,29.865499999999155
661,29.888499999999112
662,29.91149999999907
663,29.95749999999898
664,30.003499999998894
665,30.118499999999038
666,30.233499999999186
667,30.377249999999187
668,30.520999999999184
669,30.65899999999929
670,30.79699999999939
671,30.92349999999933
672,31.049999999999272
673,31.170749999999316
674,31.29149999999936
675,31.389249999999446
676,31.486999999999533
677,31.59049999999952
678,31.693999999999505
679,31.82049999999963
680,31.946999999999754
681,32.11949999999979
682,32.291999999999824
683,32.441499999999905
684,32.59099999999999
685,32.677249999999916
686,32.76349999999984
687,32.80374999999985
688,32.843999999999866
689,32.895749999999865
690,32.947499999999856
691,33.004999999999924
692,33.0625
693,33.14874999999993
694,33.23499999999986
695,33.298249999999825
696,33.36149999999979
697,33.424749999999946
698,33.4880000000001
699,33.4880000000001
700,33.4880000000001
701,33.465000000000146
702,33.44200000000019
703,33.41900000000023
704,33.39600000000028
705,33.35575000000026
706,33.31550000000025
707,33.269500000000335
708,33.22350000000042
709,33.18900000000049
710,33.15450000000055
711,33.1315000000006
712,33.10850000000064
713,33.09125000000076
714,33.074000000000886
715,33.09125000000095
716,33.108500000001
717,33.13150000000096
718,33.154500000000915
719,33.212000000000806
720,33.2695000000007
721,33.30975000000071
722,33.350000000000726
723,33.40175000000072
724,33.453500000000716
725,33.47650000000067
726,33.49950000000062
727,33.52250000000058
728,33.54550000000054
729,33.52825000000048
730,33.51100000000042
731,33.44200000000037
732,33.37300000000032
733,33.275250000000234
734,33.177500000000144
735,33.08550000000014
736,32.99350000000013
737,32.89575000000004
738,32.79799999999996
739,32.69449999999997
740,32.59099999999999
741,32.49899999999998
742,32.40699999999997
743,32.32074999999986
744,32.234499999999755
745,32.176999999999865
746,32.119499999999974
747,32.067749999999975
748,32.015999999999984
749,31.98150000000005
750,31.947000000000116
751,31.947000000000116
752,31.947000000000116
753,31.941250000000217
754,31.93550000000032
755,31.92400000000034
756,31.912500000000364
757,31.883750000000326
758,31.85500000000029
759,31.826250000000254
760,31.79750000000022
761,31.7630000000001
762,31.728499999999986
763,31.67674999999999
764,31.625
765,31.584749999999985
766,31.54449999999997
767,31.521500000000014
768,31.498500000000057
769,31.47549999999992
770,31.45249999999978
771,31.429499999999827
772,31.40649999999987
773,31.377749999999832
774,31.348999999999798
775,31.32024999999976
776,31.291499999999722
777,31.274249999999846
778,31.25699999999997
779,31.251250000000073
780,31.245500000000174
781,31.222500000000217
782,31.199500000000263
783,31.165000000000326
784,31.130500000000392
785,31.0787500000004
786,31.027000000000406
787,30.975250000000415
788,30.923500000000423
789,30.866000000000533
790,30.80850000000064
791,30.751000000000566
792,30.693500000000494
793,30.630250000000522
794,30.567000000000554
795,30.503750000000583
796,30.44050000000061
797,30.37725000000064
798,30.314000000000668
799,30.2507500000007
800,30.18750000000073
801,30.141500000000814
802,30.095500000000904
803,30.061000000000966
804,30.026500000001032
805,30.003500000001075
806,29.980500000001122
807,29.951750000001084
808,29.923000000001046
809,29.90575000000099
810,29.88850000000093
811,29.877000000000955
812,29.865500000000974
813,29.859750000000894
814,29.854000000000816
815,29.848250000000736
816,29.842500000000655
817,29.842500000000655
818,29.842500000000655
819,29.848250000000554
820,29.85400000000045
821,29.86550000000043
822,29.877000000000407
823,29.882750000000307
824,29.888500000000203
825,29.894250000000103
826,29.9
827,29.91149999999998
828,29.922999999999956
829,29.928750000000036
830,29.934500000000117
831,29.940250000000198
832,29.946000000000275
833,29.951750000000356
834,29.957500000000437
835,29.957500000000437
836,29.957500000000437
837,29.946000000000275
838,29.934500000000117
839,29.91725000000006
840,29.9
841,29.87699999999986
842,29.853999999999722
843,29.83099999999977
844,29.80799999999981
845,29.790749999999754
846,29.773499999999693
847,29.756249999999635
848,29.738999999999578
849,29.72174999999952
850,29.704499999999463
851,29.687249999999402
852,29.669999999999344
853,29.652749999999287
854,29.63549999999923
855,29.62399999999925
856,29.612499999999272
857,29.606749999999373
858,29.600999999999477
859,29.589499999999497
860,29.57799999999952
861,29.566499999999543
862,29.554999999999563
863,29.549249999999482
864,29.543499999999405
865,29.537749999999505
866,29.531999999999606
867,29.52049999999963
868,29.508999999999652
869,29.50324999999957
870,29.49749999999949
871,29.485999999999514
872,29.474499999999534
873,29.457249999999476
874,29.43999999999942
875,29.42849999999944
876,29.41699999999946
877,29.405499999999485
878,29.393999999999505
879,29.38824999999961
880,29.38249999999971
881,29.38249999999971
882,29.38249999999971
883,29.37674999999981
884,29.370999999999913
885,29.359499999999933
886,29.347999999999956
887,29.342250000000057
888,29.33650000000016
889,29.33075000000026
890,29.325000000000365
891,29.319250000000284
892,29.313500000000204
893,29.313500000000204
894,29.313500000000204
895,29.307750000000123
896,29.302000000000042
897,29.296249999999965
898,29.290499999999884
899,29.284749999999804
