room,time,T_Out,Q_Ex,T_room,num_people_in_room,power_usage,Q_AC
0,75,28.564955495121524,-8711.9168,29.611542275536365,0,0.0,0.0
0,76,28.55905874057057,-8721.5565,29.583624361003714,0,0.0,0.0
0,77,28.542029369299687,-8538.0468,29.55629386548515,0,0.0,0.0
0,78,28.512971599663853,-8452.2041,29.529238154537644,0,0.0,0.0
0,79,28.485328398980542,-8468.888,29.50212903802036,0,0.0,0.0
0,80,28.601411572542304,-8473.3387,29.4750056747041,0,0.0,0.0
0,81,28.66557420160716,-7279.9509,29.45170237476812,0,0.0,0.0
0,82,28.806731704716206,-6551.0681,29.430732246407047,0,0.0,0.0
0,83,28.924102222830182,-5200.0045,29.414086905497957,0,0.0,0.0
0,84,29.025436373056426,-4083.2057,29.401016464716907,2,0.0,0.0
0,85,29.134028136130226,-3129.8341,29.390997789620876,3,0.0,0.0
0,86,29.25482648043108,-2141.4138,26.743298001528686,4,300000.0,-825000.0
0,87,29.3695214926931,20929.404,24.16944846247619,6,300000.0,-825000.0
0,88,29.440032718880794,43333.942,23.999999998967866,8,35007.142545454546,-96269.642
0,89,29.5197147693265,45333.606,23.999999998967866,10,16484.94763636364,-45333.606
0,90,29.543296955808252,45997.623,23.999999998967866,12,16726.40836363636,-45997.623
0,91,29.5805133777984,46194.141,23.999999998967866,12,16797.869454545456,-46194.141
0,92,29.64491653836254,46504.278,23.999999998967866,14,16910.646545454543,-46504.278
0,93,29.697034585497896,47040.971,23.999999998967866,16,17105.807636363636,-47040.971
0,94,29.736930019125424,47475.288,23.999999998967866,16,17263.74109090909,-47475.288
0,95,29.781762399790626,47807.75,23.999999998967866,18,17384.636363636364,-47807.75
0,96,29.805966216576085,48181.353,23.999999998967866,22,17520.492000000002,-48181.353
0,97,29.8397877299952,48383.052,24.00000000216889,22,17593.836727272726,-48383.051
0,98,29.8751173428439,48664.898,24.00000000216889,22,17696.326545454544,-48664.898
0,99,29.91238844474346,48959.311,23.999999998967866,22,17803.386181818183,-48959.312
0,100,29.933699224585542,49269.904,24.00000000216889,22,17916.328363636363,-49269.903
0,101,29.96105241930643,49447.494,24.00000000216889,22,17980.906909090907,-49447.494
0,102,29.991045287271383,49675.437,24.00000000216889,22,18063.79527272727,-49675.437
0,103,30.02051643346443,49925.377,23.999999998967866,22,18154.68290909091,-49925.378
0,104,30.059854872075828,50170.97,23.999999998967866,22,18243.98909090909,-50170.97
0,105,30.096676841641507,50498.791,24.00000000216889,22,18363.196363636365,-50498.79
0,106,30.129124236871977,50805.64,23.999999998967866,22,18474.77854545455,-50805.641
0,107,30.16362189295401,51076.035,23.999999998967866,22,18573.103636363638,-51076.035
0,108,30.18675741137653,51363.516,24.00000000216889,22,18677.64181818182,-51363.515
0,109,30.21421919860731,51556.312,24.00000000216889,22,18747.74981818182,-51556.312
0,110,30.26682643146742,51785.16,23.999999998967866,22,18830.967636363635,-51785.161
0,111,30.310184060376645,52223.554,24.00000000216889,5,18990.38290909091,-52223.553
0,112,30.392534837170082,52584.867,23.999999998967866,5,19121.770181818185,-52584.868
0,113,30.461532271948943,53271.124,24.00000000216889,19,19371.317454545457,-53271.123
0,114,30.60929528414637,53846.102,23.999999998967866,19,19580.40109090909,-53846.103
0,115,30.730763991890317,55077.461,24.00000000216889,19,20028.167272727274,-55077.46
0,116,30.839420581463973,56089.7,23.999999998967866,19,20396.254909090912,-56089.701
0,117,30.954966533635805,56995.172,24.00000000216889,19,20725.516727272727,-56995.171
0,118,31.058191322880642,57958.054,23.999999998967866,19,21075.656363636364,-57958.055
0,119,31.164055629905963,58818.261,23.999999998967866,19,21388.458545454545,-58818.261
0,120,31.287558488271692,59700.464,24.00000000216889,19,21709.259272727275,-59700.463
0,121,31.401554736994495,60729.654,23.999999998967866,19,22083.510909090906,-60729.655
0,122,31.562208209228583,61679.623,24.00000000216889,19,22428.953454545455,-61679.622
0,123,31.703312433474203,63018.402,24.00000000216889,19,22915.78254545455,-63018.402
0,124,31.814648159037883,64194.27,23.999999998967866,19,23343.371272727272,-64194.271
0,125,31.937160496583466,65122.068,23.999999998967866,19,23680.751999999997,-65122.068
0,126,32.04456231433268,66143.004,23.999999998967866,8,24052.001454545454,-66143.004
0,127,32.156570928234316,67038.019,24.21459032867337,5,0.0,0.0
0,128,32.3194960441119,66183.172,24.426444272335342,0,0.0,0.0
0,129,32.463098684074794,65775.431,24.636993027136878,3,0.0,0.0
0,130,32.572934262579636,65217.547,23.99999999576684,20,96077.87999999999,-264214.17
0,131,32.69461050794159,71441.119,23.999999998967862,20,25978.588363636365,-71441.118
0,132,32.66707573819157,72455.088,24.000000002168886,20,26347.30436363636,-72455.087
0,133,32.69188398085612,72225.631,23.999999998967862,20,26263.86618181818,-72225.632
0,134,32.645442038323964,72432.367,24.000000002168886,20,26339.04218181818,-72432.366
0,135,32.619861194869586,72045.35,23.999999998967862,20,26198.309454545455,-72045.351
0,136,32.622122005540604,71832.177,24.000000002168886,20,26120.791272727274,-71832.176
0,137,32.61108647987106,71851.017,24.000000002168886,20,26127.642545454546,-71851.017
0,138,32.59853080193983,71759.054,23.999999998967862,20,26094.201818181817,-71759.055
0,139,32.59008610645948,71654.423,23.999999998967862,20,26056.153818181818,-71654.423
0,140,32.49648913445736,71584.051,23.999999998967862,20,26030.564000000002,-71584.051
0,141,32.44014751392869,70804.076,23.999999998967862,20,25746.936727272725,-70804.076
0,142,32.32651696707147,70334.563,24.000000002168886,20,25576.204363636363,-70334.562
0,143,32.235222666963395,69387.641,23.999999998967862,20,25231.869818181818,-69387.642
0,144,32.07612472179622,68626.856,24.219676234563252,2,0.0,0.0
0,145,31.93955889346932,65470.404,24.429248590517158,3,0.0,0.0
0,146,31.766449262119227,62585.919,23.99999999576684,25,71521.15636363636,-196683.18
0,147,31.60536468833576,64720.411,24.000000002168886,25,23534.69418181818,-64720.409
0,148,31.388019620205352,63378.039,23.999999998967862,25,23046.56,-63378.04
0,149,31.193110739905602,61566.83,23.999999998967862,25,22387.938181818183,-61566.83
0,150,30.918969538351593,59942.59,24.000000002168886,25,21797.305090909093,-59942.589
0,151,30.674733076345014,57658.079,23.999999998967862,25,20966.574545454547,-57658.08
0,152,30.504332377627275,55622.776,24.000000002168886,25,20226.46363636364,-55622.775
0,153,30.309790716021336,54202.77,24.000000002168886,25,19710.098181818183,-54202.77
0,154,30.091852121487154,52581.589,23.999999998967862,25,19120.578181818182,-52581.59
0,155,29.887455335144562,50765.434,23.999999998967862,25,18460.15781818182,-50765.434
0,156,29.66743383262943,49062.128,24.000000002168886,25,17840.773454545455,-49062.127
0,157,29.45637715070835,47228.615,23.999999998967862,25,17174.042181818182,-47228.616
