room,time,T_Out,Q_Ex,T_room,num_people_in_room,power_usage,Q_AC
0,0,15.329058060197362,0.0,15.335000000000582,0,0.0,0.0
0,1,15.361859545906299,223.82954921430868,15.335716483832893,0,0.0,0.0
0,2,15.365757772265622,250.34407027274182,15.336517841292153,0,0.0,0.0
0,3,15.383868855342321,394.59178375140056,15.337780939191486,0,0.0,0.0
0,4,15.383321893550747,379.5079529938406,15.338995753381607,0,0.0,0.0
0,5,15.405696851081732,555.8424808343788,15.340775018685173,0,0.0,0.0
0,6,15.42144738957069,672.2697573792994,15.342926970533378,0,0.0,0.0
0,7,15.428218423029403,710.762104133537,15.345202137319978,0,0.0,0.0
0,8,15.436457150026936,760.4584392246466,15.347636383284206,0,0.0,0.0
0,9,15.460533372502939,940.8082434894402,15.350647933359395,0,0.0,0.0
0,10,15.45368170356736,858.6147517330409,15.353396380067888,0,0.0,0.0
0,11,15.451069878629415,813.9458213460554,15.356001840443517,0,0.0,0.0
0,12,15.447632812811618,763.5914364008419,15.358446115207924,0,0.0,0.0
0,13,15.455885799027293,811.9973651614063,15.361045338527903,0,0.0,0.0
0,14,15.44782535411572,723.1667965651371,15.363360213036755,0,0.0,0.0
0,15,15.49311725794666,1081.3087075825401,15.366821508515573,0,0.0,0.0
0,16,15.527834770352143,1341.7771819714228,15.371116569917529,0,0.0,0.0
0,17,15.56480826720205,1614.097477371009,15.37628333521001,0,0.0,0.0
0,18,15.585364509660785,1742.3431204231254,15.381860617925833,0,0.0,0.0
0,19,15.631802832618693,2082.8517891071656,15.388527877173935,0,0.0,0.0
0,20,15.661715251602782,2276.5614535737263,15.395815205770521,0,0.0,0.0
0,21,15.692015979169824,2468.339778327522,15.403716421450186,0,0.0,0.0
0,22,15.720314878895515,2638.320478711072,15.412161749487034,0,0.0,0.0
0,23,15.753541874903561,2844.8343784710655,15.421268133541039,0,0.0,0.0
0,24,15.77877343886219,2979.21087767626,15.430804660038083,0,0.0,0.0
0,25,15.846178409893644,3461.4479154630117,15.44188483902484,0,0.0,0.0
0,26,15.904732955826445,3857.0676400133675,15.454231406374435,0,0.0,0.0
0,27,15.96326665068884,4241.960369286717,15.467810024714021,0,0.0,0.0
0,28,16.013500403368873,4547.419822123767,15.482366426193291,0,0.0,0.0
0,29,16.07996370676926,4979.977338133068,15.498307454804472,0,0.0,0.0
0,30,16.134026990999224,5297.662801622939,15.515265402312869,0,0.0,0.0
0,31,16.189258502772166,5616.609170494144,15.53324430490728,0,0.0,0.0
0,32,16.242821824677318,5913.145998083651,15.552172429100889,0,0.0,0.0
0,33,16.300491893484427,6235.995536529485,15.572134002521278,0,0.0,0.0
0,34,16.35149910225035,6494.709164408945,15.592923724558439,0,0.0,0.0
0,35,16.358463845300143,6379.50100618087,15.613344662478353,0,0.0,0.0
0,36,16.379140470097525,6381.631730159768,15.633772420897557,0,0.0,0.0
0,37,16.399842116179393,6383.91412734863,15.65420748532569,0,0.0,0.0
0,38,16.430503692880084,6469.13506295328,15.67491534404193,0,0.0,0.0
0,39,16.441689808716383,6389.787205620445,15.695369208336489,0,0.0,0.0
0,40,16.467755947557155,6436.5561601722175,15.715972781192354,0,0.0,0.0
0,41,16.492420213346364,6470.395267950081,15.736684673855446,0,0.0,0.0
0,42,16.51908630697692,6520.013609345613,15.75755539603645,0,0.0,0.0
0,43,16.540824304325124,6527.240902405618,15.778449252958362,0,0.0,0.0
0,44,16.57055773372274,6600.90400636982,15.799578907268124,0,0.0,0.0
0,45,16.558117756047537,6321.157073161773,15.819813084839064,0,0.0,0.0
0,46,16.55452820347098,6122.625988599303,15.839411759578498,0,0.0,0.0
0,47,16.550959501964837,5929.564519886155,15.858392439859823,0,0.0,0.0
0,48,16.55569074264105,5810.819189843563,15.876993013450871,0,0.0,0.0
0,49,16.544192432596912,5559.995159550339,15.894790693218958,0,0.0,0.0
0,50,16.545094141723194,5419.195404201963,15.912137669544828,0,0.0,0.0
0,51,16.544827623306503,5272.416281347292,15.92901480232763,0,0.0,0.0
0,52,16.5462292947576,5143.454103583094,15.945479124042045,0,0.0,0.0
0,53,16.543524219306736,4983.70912720576,15.961432098200834,0,0.0,0.0
0,54,16.547482003897063,4883.749214135237,15.977065098246081,0,0.0,0.0
0,55,16.54874895948282,4764.03217697281,15.99231488114292,0,0.0,0.0
0,56,16.54874895948282,4636.95065283248,16.007157872989374,0,0.0,0.0
0,57,16.54874895948282,4513.259054112033,16.021604925019183,0,0.0,0.0
0,58,16.54874895948282,4392.866953863629,16.03566659900722,0,0.0,0.0
0,59,16.54874895948282,4275.68633729664,16.049353174990884,0,0.0,0.0
0,60,16.54874895948282,4161.631537432786,16.062674658785483,0,0.0,0.0
0,61,16.54874895948282,4050.6191724777987,16.075640789299175,0,0.0,0.0
0,62,16.54874895948282,3942.568084863692,16.08826104565277,0,0.0,0.0
0,63,16.54874895948282,3837.399281917057,16.100544654109612,0,0.0,0.0
0,64,16.54874895948282,3735.0358781100526,16.11250059482059,0,0.0,0.0
0,65,16.54874895948282,3635.4030388518886,16.12413760838926,0,0.0,0.0
0,66,16.54874895948282,3538.427925779668,16.135464202261794,0,0.0,0.0
0,67,16.54874895948282,3444.039643508538,16.14648865694652,0,0.0,0.0
0,68,16.54874895948282,3352.169187802486,16.157219032067527,0,0.0,0.0
0,69,16.54874895948282,3262.749395127429,16.167663172256795,0,0.0,0.0
0,70,16.54874895948282,3175.714893550197,16.17782871288916,0,0.0,0.0
0,71,16.54874895948282,3091.00205494716,16.187723085664278,0,0.0,0.0
